ID,observed_solubility,mean_prediction,mean_residual,mean_absolute_error,prediction_sd,prediction_range,failure_mode,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3
A-1239,-2.9226200497000003,-3.062648694016874,0.14002864431687378,0.14002864431687378,0.0868131022823762,0.1730636876176809,Low-error + stable,214.22,2.3288,2,2,2,0.0
B-2124,-1.3863,-1.7243315263452006,0.33803152634520056,0.33803152634520056,0.0594447393717118,0.1106766817365094,Low-error + stable,237.302,0.5419,0,0,5,0.5714285714285714
F-395,-2.67,-2.6521518649243476,-0.017848135075652166,0.07464896661624464,0.0958316090413209,0.1894927775042547,Low-error + stable,223.228,2.1803,1,1,3,0.2727272727272727
C-2279,-5.04,-5.296876114868139,0.25687611486813894,0.25687611486813894,0.0706264664944118,0.2039968732355701,Low-error + stable,327.163,4.637600000000003,2,2,5,0.1333333333333333
B-218,-3.4507,-3.1715378953494615,-0.27916210465053853,0.27916210465053853,0.0675236330527066,0.1331733571960351,Low-error + stable,338.7720000000001,0.9242000000000008,3,2,2,0.0714285714285714
F-606,-2.16,-1.644187582230277,-0.5158124177697233,0.5158124177697233,0.0348228401476422,0.0608048595186125,Low-error + stable,223.228,0.3564999999999995,1,1,6,0.2727272727272727
B-4585,-0.4016,0.3661870576332425,-0.7677870576332426,0.7677870576332426,0.0,0.0,Low-error + stable,100.077,-1.1742,1,0,0,0.3333333333333333
A-3008,1.1361123296,0.6071986641195756,0.5289136654804244,0.5289136654804244,0.0329744798111442,0.0625082250256559,Low-error + stable,73.095,-0.2956000000000001,0,0,1,0.6666666666666666
A-4514,1.1482586908,0.5743857931438611,0.573872897656139,0.573872897656139,0.0265744478205287,0.0520370493226003,Low-error + stable,71.07900000000001,-0.10922,0,0,0,0.6666666666666666
B-1464,-0.2558,-0.22323342917773262,-0.03256657082226736,0.06462611503609536,0.096848461605084,0.1880703078701379,Low-error + stable,127.958,0.2754,0,0,1,0.5
F-828,-4.77,-5.059426668277147,0.2894266682771465,0.2894266682771465,0.0657830570988972,0.1276282177152543,Low-error + stable,357.7930000000002,3.927320000000004,3,3,4,0.1578947368421052
B-1139,-0.7181000000000001,-0.479568697963511,-0.23853130203648895,0.23853130203648895,0.0727612546263052,0.1275116364765781,Low-error + stable,114.959,1.3956,0,0,2,1.0
A-1863,0.1514941879,0.5319931344021184,-0.3804989465021183,0.3804989465021183,0.0530644119764611,0.1012125736265013,Low-error + stable,74.07900000000001,0.1793,0,0,2,0.6666666666666666
B-3674,-3.0278000000000005,-2.5535400660547936,-0.47425993394520666,0.47425993394520666,0.0400888416916974,0.0745260569008743,Low-error + stable,149.237,2.532800000000001,1,1,3,0.4
A-4303,0.0830232388,0.08979950064013996,-0.006776261840139968,0.07164382514814249,0.0957118449343955,0.1883133989210996,Low-error + stable,132.159,0.5844,0,0,3,0.8333333333333334
B-2792,-1.4243,-1.7668009887404705,0.3425009887404706,0.3425009887404706,0.0582855849291366,0.1075707302398705,Low-error + stable,286.352,0.7233999999999999,0,0,9,0.5714285714285714
C-1137,-1.72,-1.4555816823908787,-0.26441831760912105,0.26441831760912105,0.069069564140509,0.1263012610435732,Low-error + stable,151.16499999999996,0.7941,1,1,2,0.125
C-1139,-1.72,-1.4555816823908787,-0.26441831760912105,0.26441831760912105,0.069069564140509,0.1263012610435732,Low-error + stable,151.16499999999996,0.7941,1,1,2,0.125
A-4052,-0.57344678,-0.3402887566959314,-0.2331580233040686,0.2331580233040686,0.0733621537204057,0.1037497527562976,Low-error + stable,86.134,1.1853,1,0,2,1.0
F-1080,-3.91,-3.2923686441959434,-0.6176313558040571,0.6176313558040571,0.0202056017154213,0.0285750359818579,Low-error + stable,345.3740000000001,2.0996,4,2,4,0.4444444444444444
A-2096,-5.6248375610000005,-5.758435089374862,0.13359752837486066,0.13359752837486066,0.0869860301434522,0.123016823565865,Low-error + stable,282.43100000000004,5.666800000000005,2,2,7,0.3684210526315789
B-3049,-1.4504,-0.856322666733684,-0.594077333266316,0.594077333266316,0.0233265339658415,0.0465107282869268,Low-error + stable,200.281,-0.1882999999999999,0,0,2,1.0
A-4628,-2.1455655454,-1.8238769303066646,-0.32168861509333574,0.32168861509333574,0.0609460435937531,0.1183602926260893,Low-error + stable,208.33,1.568,0,0,8,1.0
B-2349,-1.2075,-1.841018230309239,0.633518230309239,0.633518230309239,0.0178362337997407,0.0355259541380428,Low-error + stable,241.87,0.48138,0,0,1,0.3333333333333333
A-3506,-0.4042589172,-0.03142785499148384,-0.3728310622085161,0.3728310622085161,0.0538367424076736,0.1049788128563857,Low-error + stable,129.115,-0.6504000000000001,1,0,1,0.6
B-2511,-1.747,-2.50928869204126,0.7622886920412599,0.7622886920412599,0.0,0.0,Low-error + stable,162.188,2.3081000000000005,2,1,1,0.3
B-4260,1.2283,0.8940015938195359,0.3342984061804641,0.3342984061804641,0.0591249774591973,0.1082439996780423,Low-error + stable,59.11199999999999,0.3551000000000001,0,0,1,1.0
B-3489,-1.564,-1.3960240767022274,-0.16797592329777253,0.16797592329777253,0.0820770450705323,0.1610707913331763,Low-error + stable,183.211,0.5112800000000002,0,0,3,0.625
I-24,-2.66,-2.3168525082222606,-0.3431474917777394,0.3431474917777394,0.0578518403736824,0.147618312709385,Low-error + stable,169.56699999999998,1.7744999999999995,2,2,0,0.0
B-672,1.1303,0.6071986641195756,0.5231013358804245,0.5231013358804245,0.0329744798111442,0.0625082250256559,Low-error + stable,74.079,-0.4322999999999999,0,0,1,0.6666666666666666
B-3758,-3.4949999999999997,-2.9912052495075847,-0.503794750492416,0.503794750492416,0.0356221229417345,0.0636031496361679,Low-error + stable,191.013,2.6916,1,1,1,0.0
B-913,-2.3757,-2.3282816313241024,-0.0474183686758981,0.0588079293218893,0.0971055797032791,0.1737763422537792,Low-error + stable,150.07399999999998,2.2430000000000003,1,1,0,0.0
B-3262,-3.0081,-3.4865130391179275,0.4784130391179273,0.4784130391179273,0.0391258094349806,0.0553322503417748,Low-error + stable,234.343,3.1719000000000017,1,1,8,0.5714285714285714
H-130,-1.99,-1.3340392701016583,-0.6559607298983415,0.6559607298983415,0.014497323717227,0.0281155695270931,Low-error + stable,120.913,2.0143,0,0,0,1.0
B-3747,-1.8579999999999999,-1.7916244022346899,-0.06637559776531003,0.08214212236178017,0.0937239840083394,0.1870549758403743,Low-error + stable,144.21399999999997,2.2874,0,0,5,0.875
B-3053,-3.0031,-3.5117412208584384,0.5086412208584385,0.5086412208584385,0.0347935164072448,0.0492054627857765,Low-error + stable,300.1450000000001,2.484700000000001,3,2,3,0.3333333333333333
A-125,-1.8579774272,-1.7916244022346899,-0.06635302496531,0.08213459809511348,0.0937239840083394,0.1870549758403743,Low-error + stable,144.214,2.2874,0,0,5,0.875
B-3403,-5.2409,-5.056316416661351,-0.184583583338649,0.184583583338649,0.0795582522252833,0.1537647663873773,Low-error + stable,377.91600000000017,4.379140000000004,2,2,10,0.5
C-1323,-2.68,-1.9199227736294908,-0.7600772263705093,0.7600772263705093,0.0,0.0,Low-error + stable,250.258,0.6663999999999999,2,2,2,0.4545454545454545
B-61,1.2211,0.9419207693215527,0.27917923067844747,0.27917923067844747,0.0663868372415113,0.1232774615472768,Low-error + stable,60.1,-0.5783,0,0,0,1.0
D-1913,-4.1610000000000005,-4.020687297728305,-0.14031270227169607,0.14031270227169607,0.0855553159925974,0.1209934882098471,Low-error + stable,260.676,2.640900000000001,3,2,1,0.0714285714285714
E-1251,-2.85,-3.6088883879237295,0.7588883879237294,0.7588883879237294,0.0,0.0,Low-error + stable,198.221,2.905800000000001,2,2,2,0.0
A-877,-4.7401771795,-4.421277629072358,-0.3188995504276422,0.3188995504276422,0.0607763496033045,0.1447827081579422,Low-error + stable,236.399,4.263900000000004,3,0,1,1.0
B-2615,-2.1058,-1.6997536047354194,-0.40604639526458053,0.40604639526458053,0.048708895606005,0.095568740290882,Low-error + stable,195.218,1.0161,1,1,4,0.3
F-397,-1.91,-2.6679002015440734,0.7579002015440734,0.7579002015440734,0.0,0.0,Low-error + stable,247.25,1.5359000000000005,2,1,3,0.3076923076923077
B-390,-1.9255000000000002,-1.4998139965213795,-0.4256860034786205,0.4256860034786205,0.0458828709964308,0.0915363047136479,Low-error + stable,147.43200000000002,2.0714,0,0,2,1.0
F-489,-2.94,-2.1824165422937867,-0.7575834577062133,0.7575834577062133,0.0,0.0,Low-error + stable,173.171,1.4608,2,1,0,0.0
A-2352,-0.0419214127999999,0.5722905533714895,-0.6142119661714894,0.6142119661714894,0.0197885530377247,0.0349531605699713,Low-error + stable,110.134,-0.4075999999999999,0,0,1,1.0
B-1172,-1.3247,-1.5415799024110344,0.2168799024110345,0.2168799024110345,0.0746717459659616,0.1374847597148947,Low-error + stable,211.217,0.4423000000000001,1,1,3,0.3
G-991,-3.408,-3.1597028292340323,-0.24829717076596722,0.24829717076596722,0.0702439499606422,0.1327285906460016,Low-error + stable,281.314,2.3388,0,0,7,0.7
C-2217,-2.64,-2.1567728194629554,-0.48322718053704516,0.48322718053704516,0.037771832712673,0.0534174380979499,Low-error + stable,308.338,0.5146999999999997,2,2,6,0.5714285714285714
B-2745,-3.4078,-3.1597028292340323,-0.24809717076596727,0.24809717076596727,0.0702439499606422,0.1327285906460016,Low-error + stable,281.314,2.3388,0,0,7,0.7
D-1458,-3.567,-4.16764308181813,0.6006430818181302,0.6006430818181302,0.0214908120217737,0.0426048136858083,Low-error + stable,195.47600000000003,3.513300000000002,1,1,0,0.1428571428571428
B-3886,-2.039,-1.4197934185790275,-0.6192065814209726,0.6192065814209726,0.0187755067870468,0.0373856999195012,Low-error + stable,142.19799999999995,1.7617,0,0,3,0.625
B-1427,-2.1955,-2.4565464833589736,0.2610464833589736,0.2610464833589736,0.0682619927250588,0.1205174415142011,Low-error + stable,167.85,2.5954000000000006,0,0,0,1.0
B-3804,-2.0655,-1.9561194958176327,-0.10938050418236771,0.10938050418236771,0.0892076509731126,0.1745992647928551,Low-error + stable,130.231,2.337600000000001,0,0,5,1.0
B-2715,-1.9563,-2.589682045343441,0.633382045343441,0.633382045343441,0.0167935537027556,0.0300645611503602,Low-error + stable,271.3,1.5301,0,0,4,0.7142857142857143
A-5,-2.1770779444,-2.0871569900721196,-0.0899209543278807,0.09021711153502243,0.0918335394832989,0.1835998224429806,Low-error + stable,140.569,2.1525,1,1,1,0.0
A-310,-3.3642253983,-3.3200666250060666,-0.044158773293933536,0.06703151279972834,0.0950295512385496,0.1841300494892754,Low-error + stable,192.001,2.9016,1,1,1,0.0
A-3881,-1.6296186709,-1.9212918856221364,0.29167321472213636,0.29167321472213636,0.0639227323395499,0.1275675516742709,Low-error + stable,166.21999999999997,1.848,1,1,4,0.4
B-2324,-1.8433,-1.3421945704980849,-0.5011054295019151,0.5011054295019151,0.0349765054021691,0.0494642483041634,Low-error + stable,200.154,-0.0763999999999999,1,1,3,0.3333333333333333
B-3090,-1.9203,-1.5766643622491774,-0.34363563775082245,0.34363563775082245,0.0567264574645352,0.1031064506893906,Low-error + stable,176.474,1.9198,0,0,4,1.0
A-4527,1.1361123296,0.5743857931438611,0.5617265364561389,0.5617265364561389,0.0265744478205287,0.0520370493226003,Low-error + stable,73.095,-0.2477,0,0,0,0.6666666666666666
B-1306,-1.2201,-0.8095302920353281,-0.4105697079646718,0.4105697079646718,0.0474044346187801,0.0941861580912764,Low-error + stable,116.20399999999998,1.6593,0,0,2,1.0
B-1244,-2.1339,-2.8679859782174515,0.7340859782174514,0.7340859782174514,0.0026684366447958,0.0046220566996062,Low-error + stable,245.028,1.8455,1,1,2,0.0
A-1874,-3.2503985577,-2.703555797910101,-0.5468427597898993,0.5468427597898993,0.028527036307742,0.0533578500578615,Low-error + stable,182.263,2.541900000000001,1,0,2,0.7272727272727273
B-4365,-0.6003,-0.9224589576340433,0.3221589576340433,0.3221589576340433,0.0595287483734073,0.1179359536647233,Low-error + stable,162.141,0.3308999999999999,0,0,2,0.6666666666666666
B-2746,-2.0578,-1.9248900245137424,-0.1329099754862577,0.1329099754862577,0.0855857627238706,0.16916596174595,Low-error + stable,130.231,2.1935000000000007,0,0,4,1.0
B-3224,-0.165,-0.07189107734533987,-0.0931089226546601,0.10443603818085685,0.0894463553193204,0.2156260899083663,Low-error + stable,127.147,-0.8367999999999998,1,0,1,0.6
G-1035,-4.553999999999999,-3.802250439426538,-0.7517495605734612,0.7517495605734612,0.0,0.0,Low-error + stable,268.32,2.817140000000001,3,2,1,0.2666666666666666
A-4180,-1.8262432451,-1.5996014440894497,-0.2266418010105501,0.2266418010105501,0.0725160692168598,0.1323075386785164,Low-error + stable,152.14899999999997,1.2132999999999998,1,1,2,0.125
H-570,-3.41,-3.445319422535471,0.035319422535470935,0.08281590490482434,0.0923443033510584,0.1630915908470029,Low-error + stable,203.351,3.3716000000000026,0,0,6,0.9
C-2211,-3.19,-3.7748561225000445,0.5848561225000448,0.5848561225000448,0.0229585051740787,0.032468229388995,Low-error + stable,292.382,3.313900000000002,5,2,3,0.3684210526315789
A-4998,-0.7059803773000001,-0.7985069346803924,0.09252655738039234,0.09252655738039234,0.0909678942376153,0.1614913644629608,Low-error + stable,174.23999999999998,1.1564,1,0,3,1.0
A-1807,-2.1855239105,-2.0678431123793968,-0.11768079812060357,0.11768079812060357,0.0874829320318327,0.174844734599902,Low-error + stable,181.147,1.5200999999999998,1,1,2,0.125
A-4627,-2.067961594,-1.9246416812106153,-0.14331991278938452,0.14331991278938452,0.0838361001615556,0.1658876492366698,Low-error + stable,174.23999999999998,2.3058000000000005,0,0,1,0.8888888888888888
B-3637,-3.1916999999999995,-2.9825473217747067,-0.20915267822529351,0.20915267822529351,0.0747191070364215,0.1312433486322328,Low-error + stable,171.03700000000003,2.7575200000000013,1,1,0,0.1428571428571428
A-779,-2.6223388564,-2.1248885020047554,-0.49745035439524443,0.49745035439524443,0.0348825489053711,0.0493313737521186,Low-error + stable,184.413,1.8318000000000003,1,1,0,0.0
B-4188,-1.6101,-1.7918835574472942,0.18178355744729421,0.18178355744729421,0.0784772949543764,0.1377467446962721,Low-error + stable,164.208,1.7801,1,1,1,0.2222222222222222
A-843,-3.9003349932,-3.1509743887412904,-0.7493606044587096,0.7493606044587096,0.0,0.0,Low-error + stable,324.33600000000007,1.3168,3,1,4,0.2222222222222222
F-421,-1.41,-1.6505163718502842,0.24051637185028404,0.24051637185028404,0.0702886756937337,0.1404817916569205,Low-error + stable,207.229,0.8183999999999998,1,1,4,0.2727272727272727
A-4725,-2.4166041571,-2.8104817243198816,0.3938775672198818,0.3938775672198818,0.0490853321188357,0.0886111064432424,Low-error + stable,215.046,2.3744000000000005,1,1,1,0.125
B-4481,-2.6114,-1.8623841077567904,-0.74901589224321,0.74901589224321,0.0,0.0,Low-error + stable,147.13299999999998,0.5702,2,1,0,0.0
C-2550,-3.72,-4.341658021244819,0.6216580212448185,0.6216580212448185,0.0173823356141724,0.0332372365629556,Low-error + stable,511.6880000000002,2.912300000000001,3,2,8,0.4642857142857143
A-743,-1.4164957907,-1.068652488156338,-0.3478433025436621,0.3478433025436621,0.0551663286569284,0.095637221389718,Low-error + stable,120.02,1.8138,0,0,0,1.0
B-620,-2.3059,-2.4961556544921017,0.19025565449210205,0.19025565449210205,0.0768117973937855,0.1532652191993992,Low-error + stable,202.25,2.2764,0,0,9,0.8
A-4132,-1.6731198028999998,-1.7043176831404876,0.031197880240487863,0.06135746634434593,0.0946212384042429,0.177706518045241,Low-error + stable,136.14999999999998,1.3596,1,1,3,0.125
B-2093,-1.6543,-1.4331985553957445,-0.2211014446042554,0.2211014446042554,0.0725431024428267,0.1405398635612718,Low-error + stable,150.22499999999997,1.4472999999999998,1,1,4,0.3333333333333333
B-1298,-1.0574,-1.5993298626918857,0.5419298626918859,0.5419298626918859,0.0281790693680831,0.0525688162082058,Low-error + stable,216.86,0.5876,0,0,1,0.5
B-1679,-2.1554,-1.9900870751673156,-0.16531292483268442,0.16531292483268442,0.0801934619972388,0.1603823133996562,Low-error + stable,200.21899999999997,-0.5670999999999999,1,1,2,0.0
A-4188,-1.9185447839,-2.180931955459322,0.26238717155932195,0.26238717155932195,0.0667389801217183,0.1296180095746768,Low-error + stable,178.231,2.2712400000000006,1,1,3,0.3636363636363636
A-3399,-1.4051913165,-1.4394411921604784,0.034249875660478234,0.08170563998426983,0.0916752242952274,0.166346383235155,Low-error + stable,165.236,1.3279,1,1,3,0.4
D-1912,-2.487,-2.4534769171324258,-0.03352308286757417,0.08154911472290004,0.091688301216047,0.165359035859256,Low-error + stable,144.258,2.5852000000000017,0,0,6,1.0
D-1775,-0.723,-1.068652488156338,0.34565248815633787,0.34565248815633787,0.0551663286569284,0.095637221389718,Low-error + stable,116.20399999999998,1.8034,0,0,0,1.0
B-458,-1.7395000000000003,-1.51932488238735,-0.22017511761264993,0.22017511761264993,0.0724522992053048,0.1438361924157984,Low-error + stable,137.22599999999997,1.8464,0,0,6,0.3333333333333333
D-549,1.558,1.0119909878883766,0.5460090121116234,0.5460090121116234,0.0274244233321107,0.0539199831454286,Low-error + stable,45.085,-0.1644000000000001,0,0,0,1.0
B-1781,-3.6839999999999997,-3.4962169874556985,-0.18778301254430174,0.18778301254430174,0.0768966924724081,0.1532218978944253,Low-error + stable,217.378,3.4735000000000023,0,0,5,0.9090909090909092
C-1721,-2.9599999999999995,-2.4485158836957104,-0.5114841163042897,0.5114841163042897,0.0320995505798976,0.0621457519797328,Low-error + stable,180.228,2.0419,1,1,2,0.0
B-237,-1.9871,-2.497636025738652,0.510536025738652,0.510536025738652,0.0321304197933745,0.0610950496059854,Low-error + stable,154.253,2.6698000000000013,0,0,4,0.6
A-961,-2.830470194,-2.662415213325328,-0.1680549806746721,0.1680549806746721,0.0794454807004035,0.1560641511889673,Low-error + stable,238.23899999999995,1.8102,1,1,5,0.25
A-2273,-7.025125554700001,-7.767820761274476,0.7426952065744752,0.7426952065744752,0.0,0.0,Low-error + stable,582.7580000000003,8.165200000000006,6,6,10,0.0588235294117647
B-1891,-7.31,-7.030121407129992,-0.27987859287000794,0.27987859287000794,0.0638929609298255,0.1260072983389024,Low-error + stable,260.311,5.593720000000003,4,4,0,0.0526315789473684
B-1898,-7.31,-7.030121407129992,-0.27987859287000794,0.27987859287000794,0.0638929609298255,0.1260072983389024,Low-error + stable,260.311,5.593720000000003,4,4,0,0.0526315789473684
C-770,-2.76,-2.555803696578669,-0.20419630342133074,0.20419630342133074,0.0743326451585048,0.1051222349102243,Low-error + stable,424.191,-0.0111999999999997,2,1,4,0.6153846153846154
B-2418,-1.0216,-1.6263229364299734,0.6047229364299733,0.6047229364299733,0.0189881911347579,0.0376496824286227,Low-error + stable,175.19500000000002,0.4857999999999999,2,2,1,0.25
A-1736,-3.2288979848,-3.405461026239499,0.176563041439499,0.176563041439499,0.0781054426274842,0.1481401330663723,Low-error + stable,225.294,2.4730000000000008,2,2,3,0.1111111111111111
C-1297,-2.58,-2.407099211394448,-0.17290078860555222,0.17290078860555222,0.0785991178899248,0.146773920012265,Low-error + stable,266.249,1.3318,1,1,5,0.3076923076923077
