ID,scaffold_key,split
F-578,O=c1cc[nH]n1-c1ccccc1,test
B-1208,ACYCLIC_B-1208,test
A-4453,ACYCLIC_A-4453,test
B-4601,c1ccncc1,test
A-3558,c1ccncc1,test
A-689,C1CC2CCC1C2,test
A-2143,ACYCLIC_A-2143,test
F-185,ACYCLIC_F-185,test
B-940,C1CC[C@H]2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2C1,test
A-1160,c1ccc2cc(-c3cscn3)ccc2c1,test
A-3612,ACYCLIC_A-3612,test
F-1145,O=C1NC2CCCCC2N1,test
B-972,C1CC[C@H]2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2C1,test
B-2628,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,test
B-3729,ACYCLIC_B-3729,test
C-2389,c1ccc(-c2ncoc2-c2ccccc2)cc1,test
D-1905,C1CC2CCC3C4CC5SC5CC4CCC3C2C1,test
H-353,ACYCLIC_H-353,test
B-1385,ACYCLIC_B-1385,test
B-3815,ACYCLIC_B-3815,test
B-668,O=[PH](Oc1ccccc1)Oc1ccccc1,test
B-2082,ACYCLIC_B-2082,test
A-111,c1ccncc1,test
F-404,O=C1NC(=O)C(Cc2ccccc2)N1,test
I-10,c1ccc(Nc2ccnc3ccccc23)cc1,test
F-103,O=c1c2ccccc2[nH]c2ccccc12,test
A-3432,ACYCLIC_A-3432,test
B-4448,O=C1CC(CC[C@@H]2CCCCC2=O)CC(=O)N1,test
C-1714,O=C1C2NC(=O)C3(CC4=CC=CCC4N13)SS2,test
C-1244,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,test
C-1883,O=c1cnc2nc[nH]c(=O)c2[nH]1,test
B-4176,ACYCLIC_B-4176,test
A-2039,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,test
C-2473,S=C(NCCc1ccccc1)NCc1ccccc1,test
D-1519,ACYCLIC_D-1519,test
A-199,O=C1O[C@H]2C[C@@H](CC=CC(O[C@H]3CCC(O[C@H]4CCCCO4)CO3)C/C=C/C=C3\CO[C@@H]4CC=C[C@@H]1C34)O[C@@]1(C=CC[C@@H](C3CCCCC3)O1)C2,test
A-3611,ACYCLIC_A-3611,test
B-1444,ACYCLIC_B-1444,test
A-3674,ACYCLIC_A-3674,test
D-1421,O=C(Cc1ccccc1)OC1CC2CCC(C1)N2,test
B-776,O=C1NC(=O)C2CC=CCC12,test
F-624,O=C1CC(c2ccccc2)Oc2ccccc21,test
A-1844,ACYCLIC_A-1844,test
A-1432,ACYCLIC_A-1432,test
B-3605,c1ccc(CCc2ccccc2)cc1,test
F-1119,c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,test
B-1325,ACYCLIC_B-1325,test
B-2461,ACYCLIC_B-2461,test
B-1542,ACYCLIC_B-1542,test
B-1087,c1ccc2cc3ccccc3cc2c1,test
B-1304,ACYCLIC_B-1304,test
C-1810,c1ccncc1,test
B-3983,ACYCLIC_B-3983,test
A-1960,C1CCC2C(C1)CCC1OCCC12,test
E-1106,ACYCLIC_E-1106,test
C-547,c1ccc2c(c1)oc1ccccc12,test
C-644,O=S(=O)(c1ccccc1)C1CCCCC1,test
A-36,C=C1CCC2CC1C2,test
D-956,O=C1CCCN1,test
G-668,ACYCLIC_G-668,test
A-2726,ACYCLIC_A-2726,test
B-2406,ACYCLIC_B-2406,test
B-2763,O=C1C2CC2C(=O)N1c1ccccc1,test
B-4335,S=c1ccn(-c2ccccc2)[nH]1,test
A-4613,O=[PH](Oc1ccccc1)Oc1ccccc1,test
A-1099,ACYCLIC_A-1099,test
B-1671,ACYCLIC_B-1671,test
B-2647,ACYCLIC_B-2647,test
A-5265,ACYCLIC_A-5265,test
G-1038,O=C1Nc2ccccc2Nc2ccccc21,test
F-1110,ACYCLIC_F-1110,test
F-992,c1coc(CNc2ncnc3[nH]cnc23)c1,test
A-2907,ACYCLIC_A-2907,test
B-1941,c1ccncc1,test
C-1839,c1ccncc1,test
B-3533,O=S(=O)(c1ccccc1)C1CCCCC1,test
A-4316,C1=COCCC1,test
A-4339,ACYCLIC_A-4339,test
A-4402,c1ccncc1,test
C-2134,O=C1CCC2c3ccc4ccccc4c3CCC12,test
B-1857,c1ccc2c(c1)OCO2,test
B-2592,c1ccncc1,test
F-978,ACYCLIC_F-978,test
B-1559,O=c1ccc2ccccc2o1,test
B-1709,c1ccncc1,test
B-1829,N=C1C=CCCC1,test
C-846,c1ccc(CCc2ccccc2)cc1,test
A-3893,C1CCC(CC2CCCCC2)CC1,test
F-567,O=[PH](c1ccccc1)c1ccccc1,test
F-310,c1ccc2c(c1)OCO2,test
C-495,c1ccc2c(c1)CCC1C2CCC2CCCC21,test
B-3380,ACYCLIC_B-3380,test
B-51,O=c1ccc2ccccc2o1,test
G-525,O=c1ccc2ccccc2o1,test
A-2106,ACYCLIC_A-2106,test
C-1938,O=C1C=C2C=CC3C4CCCC4CCC3C2CC1,test
A-1729,ACYCLIC_A-1729,test
B-3386,ACYCLIC_B-3386,test
A-1095,ACYCLIC_A-1095,test
C-749,O=C(c1ccccc1)c1cccs1,test
F-156,ACYCLIC_F-156,test
F-844,c1cc2c3c(c1)CNCC3CCC2,test
B-1692,ACYCLIC_B-1692,test
B-64,ACYCLIC_B-64,test
A-28,ACYCLIC_A-28,test
A-1872,ACYCLIC_A-1872,test
A-2951,ACYCLIC_A-2951,test
A-683,ACYCLIC_A-683,test
F-1132,O=C1OCC(c2ccccc2)=C1c1ccccc1,test
B-211,C1=C[C@H]2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@H](C1)O5,test
A-543,C1CC2CCC1C2,test
A-213,O=C1OC2(c3ccccc3Oc3ccc(Nc4ccccc4)cc32)c2ccccc21,test
C-913,O=S(=O)(Nc1ccccn1)c1ccccc1,test
F-913,O=C(CNc1ccccc1)NCCc1ccccc1,test
B-1445,C1NCSCS1,test
B-1446,ACYCLIC_B-1446,test
B-3561,C1CCCCCCC1,test
A-278,ACYCLIC_A-278,test
A-1503,ACYCLIC_A-1503,test
B-355,c1ccc(-c2cccc(-c3ccccc3)c2)cc1,test
A-3548,C1CCC(CC2CCCCC2)CC1,test
A-1364,C1CNCCNCCNCCN1,test
G-542,C1CCCCCCC1,test
B-2046,ACYCLIC_B-2046,test
B-3527,O=c1ccn(-c2ccccc2)c2nc(N3C[C@H]4C[C@H]4C3)ccc12,test
F-951,c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,test
A-5479,O=C(Nc1cc2c3cc(NC(=O)c4ccccc4)c4c(=O)c5ccccc5c(=O)c4c3[nH]c2c2c(=O)c3ccccc3c(=O)c12)c1ccccc1,test
F-177,ACYCLIC_F-177,test
B-804,c1ccc(CNCCNCc2ccccc2)cc1,test
C-2310,N=c1[nH]ncs1,test
B-2323,c1ccncc1,test
B-1394,ACYCLIC_B-1394,test
B-345,ACYCLIC_B-345,test
B-224,ACYCLIC_B-224,test
A-2025,ACYCLIC_A-2025,test
B-1374,ACYCLIC_B-1374,test
B-508,ACYCLIC_B-508,test
F-265,c1ccncc1,test
A-273,C1CC2C3CCC(C3)C2C1,test
A-1429,C1CCC2=C(CC1)CCC2,test
B-4638,c1ccncc1,test
C-2317,O=S(=O)(Nc1ccccn1)c1ccccc1,test
C-1856,S=c1[nH]cnc2[nH]cnc12,test
A-2642,ACYCLIC_A-2642,test
B-4480,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,test
B-532,ACYCLIC_B-532,test
C-1232,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,test
B-71,O=C1C=C2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2CC1,test
F-622,N=C1CCCCC1=N,test
A-432,c1ccc(CCc2ccccc2)cc1,test
A-2506,ACYCLIC_A-2506,test
C-1572,ACYCLIC_C-1572,test
A-1410,O=C(CCc1ccccc1)c1ccc(N2CCOCC2)cc1,test
E-1261,c1ccc(CCc2ccccc2)cc1,test
C-2592,O=C(CCCNC(=O)C(Cc1c[nH]cn1)NC(=O)CCc1ccccc1)NCC(=O)NCCc1ccccn1,test
B-2554,O=C(Nc1cccc2cccnc12)c1cccnc1,test
D-1502,ACYCLIC_D-1502,test
E-239,ACYCLIC_E-239,test
A-4257,ACYCLIC_A-4257,test
A-4478,C1CC2C3CCC(C3)C2C1,test
B-1298,ACYCLIC_B-1298,test
B-2806,O=C1C(=CNc2ccccn2)NS(=O)(=O)c2ccccc21,test
A-1085,c1ccncc1,test
E-731,O=C1C=C2C=CC3C4CCCC4CCC3C2CC1,test
B-1313,O=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1,test
B-2192,O=c1c(C2CCCc3ccccc32)coc2ccccc12,test
B-3490,O=C(Nc1ncccn1)NS(=O)(=O)Oc1ccccc1,test
C-1478,O=c1oc2ccccc2cc1C1CCCc2ccccc21,test
B-1450,C1CC[C@H]2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2C1,test
C-2572,c1ccc(-c2cncn2-c2ccccc2)cc1,test
B-2060,ACYCLIC_B-2060,test
C-2384,O=C(NS(=O)(=O)c1ccccc1)c1ccccc1,test
B-1713,c1ccc2c(c1)Nc1ccccc1S2,test
C-2580,O=C(NC1OC2C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O)C1CNC2Cc3c[nH]c4cccc(c34)C2C1,test
B-524,ACYCLIC_B-524,test
C-2351,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,test
B-1801,O=C1c2ccccc2CN1C1CCCCC1,test
E-866,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,test
A-3929,ACYCLIC_A-3929,test
F-378,O=S(=O)(C1CCCCC1)C1CCCCC1,test
E-1289,O=C1CCCC1,test
C-293,O=C1CCCC1,test
A-3506,O=C1CCCN1,test
F-1169,N=C1C=C2CCNC2=CC1=O,test
C-1908,O=C(Nc1ccccc1)C1CCCCN1,test
C-1407,c1ccc2[nH+]nc(-n3ccnc3)nc2c1,test
F-347,O=c1cc[nH]n1-c1ccccc1,test
B-3441,O=C(OCC(=O)N1CCCCC1)c1ccccc1,test
B-4279,c1cc(-c2ccncc2)ccn1,test
A-212,ACYCLIC_A-212,test
A-3279,C1=COCCC1,test
C-2383,c1ccc2cc3c(cc4c5c(cccc53)CC4)cc2c1,test
B-3845,ACYCLIC_B-3845,test
C-997,O=C(C1CCCO1)N1CCN(c2ncc3ccccc3n2)CC1,test
B-1236,O=C1C=CC(OC(=O)C2CC2)C1,test
B-3550,ACYCLIC_B-3550,test
B-3501,c1ccncc1,test
A-3749,ACYCLIC_A-3749,test
B-2869,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,test
A-1405,O=C1CC/C=C\CCCCCCCCCC1,test
A-3290,ACYCLIC_A-3290,test
B-962,c1ccc(CCc2ccccc2)cc1,test
B-3835,ACYCLIC_B-3835,test
B-3539,O=S(=O)(c1ccccc1)C1CCCC1,test
B-2172,c1ccncc1,test
A-2761,ACYCLIC_A-2761,test
F-344,c1ccncc1,test
C-2119,O=C(Oc1ccccc1)c1cccnc1,test
B-2624,O=C1C=CC(OC(=O)C2CC2)C1,test
E-961,C1CCN2CC3CC(CN4CCCCC34)C2C1,test
B-4564,O=C1C=C2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2CC1,test
C-1561,ACYCLIC_C-1561,test
B-2625,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,test
B-3417,ACYCLIC_B-3417,test
E-993,ACYCLIC_E-993,test
C-1238,O=C(OCC(=O)N1CCCC1)c1ccccc1,test
C-2364,O=C1C=CC(=O)C2=C1CC1C3NC3CN21,test
C-692,O=S(=O)(c1ccccc1)C1CCCCC1,test
B-1405,ACYCLIC_B-1405,test
F-743,O=C(CCCN1CCC(c2ccccc2)CC1)c1ccccc1,test
B-3358,ACYCLIC_B-3358,test
A-4433,O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,test
A-3935,ACYCLIC_A-3935,test
B-1976,O=c1cccccc1,test
C-519,O=C(Cc1ccccc1)OC1CC2CCC(C1)N2,test
B-3861,ACYCLIC_B-3861,test
B-1285,ACYCLIC_B-1285,test
B-4331,c1ccc2c(c1)OCO2,test
A-51,O=C(CCc1ccccc1)c1ccc(N2CCOCC2)cc1,test
A-3515,ACYCLIC_A-3515,test
A-3926,ACYCLIC_A-3926,test
A-743,ACYCLIC_A-743,test
B-2283,c1ccc(C2OCCO2)cc1,test
A-3197,O=C1OC(=O)C2CCCCC12,test
A-5665,ACYCLIC_A-5665,test
C-2002,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,test
E-5,ACYCLIC_E-5,test
A-481,ACYCLIC_A-481,test
F-129,ACYCLIC_F-129,test
B-988,O=c1ccc2ccccc2o1,test
B-1223,c1ccc(CCc2ccccc2)cc1,test
B-3354,c1ccncc1,test
A-3751,ACYCLIC_A-3751,test
B-2303,ACYCLIC_B-2303,test
B-1420,ACYCLIC_B-1420,test
C-689,O=C1CCSc2ccsc21,test
F-732,O=C(CCCN1CCC(c2ccccc2)CC1)c1ccccc1,test
A-3830,ACYCLIC_A-3830,test
A-5018,C1=C\CCCCCC/1,test
A-1747,ACYCLIC_A-1747,test
F-237,ACYCLIC_F-237,test
F-814,c1ccncc1,test
B-751,ACYCLIC_B-751,test
C-2299,O=C(Cc1ccccc1)NC1C(=O)N2C=CCSC12,test
A-4924,S=C(SN1CCOCC1)N1CCOCC1,test
F-848,c1cc2c3c(c1)CNCC3CCC2,test
B-2218,C1CC2CCC1C2,test
B-3562,ACYCLIC_B-3562,test
A-4156,O=C1NC(=O)c2ccccc21,test
C-1051,c1ccc(-c2ccnn2-c2ccccc2)cc1,test
A-3880,ACYCLIC_A-3880,test
B-914,ACYCLIC_B-914,test
B-1522,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,test
E-969,c1ccc2c(c1)Nc1ccccc1S2,test
I-20,c1ccc2c(c1)Nc1ccccc1S2,test
B-1569,O=C1C=C2C=CC3C4CCCC4CCC3C2CC1,test
C-1513,C(=N\Oc1ccccc1)/c1ccccc1,test
A-3883,c1ccc2c(c1)CC1COCOC21,test
B-4577,O=C1C=C2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2CC1,test
B-2350,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)c2ccccc2)cc1,test
F-555,O=c1cc[nH]n1-c1ccccc1,test
C-1594,C1CC2CCC1C2,test
B-1196,ACYCLIC_B-1196,test
C-727,c1ccc2c(c1)C1CCC2c2ccccc21,test
F-482,O=c1cc[nH]n1-c1ccccc1,test
B-2311,C1COCCO1,test
A-4992,S=c1[nH]ncs1,test
C-1308,O=C(OCC(=O)N1CCCC1)c1ccccc1,test
B-3442,O=C(OCC(=O)N1CCCC1)c1ccccc1,test
F-1130,O=C1OCC(CCn2cnc3cncnc32)CO1,test
B-4051,ACYCLIC_B-4051,test
F-201,ACYCLIC_F-201,test
C-1916,C1=C2C(CCC3CCCC23)c2ccccc2C1,test
C-2457,c1ccc(Nc2ccnc3ccccc23)cc1,test
I-19,c1ccc(Cc2ccccn2)cc1,test
E-333,C=C1CC23CC1CCC2C12C=CCC(C(=O)O1)C2C3,test
B-2741,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,test
B-2776,O=[PH](Oc1ccccc1)Oc1ccccc1,test
B-812,ACYCLIC_B-812,test
E-100,ACYCLIC_E-100,test
A-959,c1ccncc1,test
A-1177,O=C1Oc2ccccc2C1c1ccccc1,test
B-3537,O=S(=O)(c1ccccc1)C1CCCCC1,test
B-212,C1=C[C@H]2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@H](C1)O5,test
B-4384,c1ccncc1,test
B-2291,c1ccncc1,test
B-1715,C1NNCN2CNNCN12,test
A-560,C1=CC2CC3CCCC3(C1)C2,test
F-193,ACYCLIC_F-193,test
C-542,c1ccc2c(c1)CCC1C2CCC2CCCC21,test
B-3373,N=C1CCCCC1=N,test
A-6048,O=C1c2ccccc2C(=O)C1c1ccc2cccc(N3C(=O)c4ccccc4C3=O)c2n1,test
A-1647,C1CC2CCC1C2,test
B-2124,ACYCLIC_B-2124,test
A-4571,ACYCLIC_A-4571,test
C-2361,O=C(Cc1ccc2ccccc2c1)OCCOC(=O)CN1CCOCC1,test
F-405,c1ccc(OCOc2ccccc2)cc1,test
B-2399,ACYCLIC_B-2399,test
E-655,O=C1NC(=O)c2ccccc21,test
D-950,O=C1CCCN1,test
A-1157,ACYCLIC_A-1157,test
A-2377,C1=CC2CC(C1)C2,test
B-4243,ACYCLIC_B-4243,test
F-369,c1ccncc1,test
B-2895,ACYCLIC_B-2895,test
F-86,O=c1ccc2cc3ccoc3cc2o1,test
A-924,ACYCLIC_A-924,test
B-2190,O=C1CCCCCNC(=O)CCCCCNC(=O)CCCCCNC(=O)CCCCCN1,test
B-2424,ACYCLIC_B-2424,test
A-314,ACYCLIC_A-314,test
A-1113,O=C(c1ccccc1)P(=O)(c1ccccc1)c1ccccc1,test
C-1392,O=c1[nH]c2ncccc2o1,test
B-1041,ACYCLIC_B-1041,test
B-998,c1ccc(OC2CCCC(COC3CCCCO3)O2)cc1,test
F-314,O=c1ccc2ccccc2o1,test
A-1749,ACYCLIC_A-1749,test
B-2195,ACYCLIC_B-2195,test
A-1235,ACYCLIC_A-1235,test
A-5060,O=C1CC[C@H]2C3=C(CCC12)c1ccccc1CC3,test
C-2129,O=C1C=CC2C(=C1)CCC1C3CCCC3CC(=O)C21,test
B-1242,C1CCC(COC2CCCCO2)OC1,test
A-3054,O=c1[nH]cnc2[nH]cc(CCc3ccccc3)c12,test
C-1929,c1ccncc1,test
B-3221,c1ccc(CCn2cncn2)cc1,test
A-1545,ACYCLIC_A-1545,test
B-3834,ACYCLIC_B-3834,test
B-2280,c1ccncc1,test
B-1299,ACYCLIC_B-1299,test
F-483,c1ccc2c(c1)CCC1C2CCC2CCCC21,test
A-4444,O=C1NC(=O)C2CC=CCC12,test
D-1837,c1ccncc1,test
C-810,O=C1C=CC(=O)C2=C1CC1C3NC3CN21,test
A-3921,ACYCLIC_A-3921,test
B-4565,O=C1C=C2CC[C@H]3[C@@H]4CCCC4CC(=O)[C@@H]3C2CC1,test
A-3540,O=C1CC=NN1c1ccccc1,test
A-122,c1ccc(OCCOc2ccccc2)cc1,test
B-2551,O=S(=O)(Nc1ccccn1)c1ccccc1,test
F-98,O=C1CNC(=O)c2ccccc2N1,test
A-4683,O=C1CCCN1,test
B-3747,ACYCLIC_B-3747,test
B-2530,N=C1CCCCC1=N,test
C-2565,O=C(COc1ccccc1)NC(CC(=O)N1CCSC1)Cc1ccccc1,test
B-2459,c1ccc2c(c1)OCO2,test
F-174,ACYCLIC_F-174,test
B-1133,O=C1C=COC(=O)C1,test
C-2413,O=c1ccc2ccccc2o1,test
A-508,O=C1C[C@H]2SCC=CN12,test
E-1224,ACYCLIC_E-1224,test
B-1683,N=C1CCCCC1,test
F-54,c1ccc2c(c1)OCO2,test
C-994,O=C1C=CC(=Nc2cnoc2)c2ccccc21,test
B-1907,ACYCLIC_B-1907,test
A-1209,ACYCLIC_A-1209,test
F-736,O=C(CCCN1CCC(c2ccccc2)CC1)c1ccccc1,test
A-861,ACYCLIC_A-861,test
C-606,O=S(=O)(c1ccccc1)C1CCCCC1,test
F-213,O=C1CNC(=O)N1Cc1ccccc1,test
C-2091,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,test
E-777,ACYCLIC_E-777,test
C-983,O=S1(=O)CCCc2sccc21,test
F-1191,O=C1C=C(C2CCC3C2CCC2C4CCCCC4CCC23)CO1,test
B-1468,ACYCLIC_B-1468,test
B-2543,ACYCLIC_B-2543,test
A-1672,ACYCLIC_A-1672,test
A-863,c1ccc(-c2nn[nH]n2)c(-c2ccc(Cn3ccnc3)cc2)c1,test
G-213,ACYCLIC_G-213,test
B-1752,c1ccc2c(c1)Nc1ccccc1S2,test
B-3089,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,test
B-3266,c1ccncc1,test
E-822,ACYCLIC_E-822,test
B-3265,c1ccncc1,test
F-397,O=C1NC(=O)c2ccccc21,test
B-2595,S=c1[nH]sc(=S)[nH]1,test
B-74,N=C1CNC(c2ccccc2)=c2ccccc2=N1,test
C-596,c1ccc2nc3ccccc3nc2c1,test
A-1014,ACYCLIC_A-1014,test
B-795,c1ccc(O[C@H]2CCCCO2)cc1,test
A-1669,ACYCLIC_A-1669,test
B-2229,ACYCLIC_B-2229,test
C-2326,N=c1[nH]ncs1,test
A-1623,ACYCLIC_A-1623,test
C-2587,O=S1(=O)OC(c2ccccc2)(c2ccccc2)c2ccccc21,test
B-1956,ACYCLIC_B-1956,test
F-623,N=C1CCCCC1=N,test
A-2418,c1ccc(OP2OCC3(CO2)COP(Oc2ccccc2)OC3)cc1,test
B-4042,ACYCLIC_B-4042,test
B-2933,O=c1cc[nH]c2nc(N3CCNCC3)ncc12,test
B-3153,c1ccncc1,test
D-1688,O=C1C=COC(=O)C1,test
A-3737,O=C1CC=NN1c1ccccc1,test
B-3293,c1ccc([SiH](Cn2cncn2)c2ccccc2)cc1,test
C-1187,S=c1[nH]cnc2[nH]cnc12,test
B-4495,O=c1ncnc2[nH][nH]cc1-2,test
D-1697,c1ccc(O[C@H]2CCCCO2)cc1,test
B-1495,ACYCLIC_B-1495,test
A-69,c1ccc2sc(SN3CCOCC3)nc2c1,test
E-749,ACYCLIC_E-749,test
G-1031,O=C1Nc2ccccc2Oc2ncccc21,test
B-1975,ACYCLIC_B-1975,test
D-1335,O=C1CC[C@@H]2C1CC[C@@H]1C3CCCC[C@@H]3CC[C@@H]21,test
A-1288,ACYCLIC_A-1288,test
C-950,O=C1C=CC(=Nc2cnoc2)c2ccccc21,test
B-2889,c1ccc2c(c1)sc1nncn12,test
A-1759,O=C1CC=NN1c1ccccc1,test
D-952,O=C1CCCN1,test
B-1031,C1CSCCS1,test
D-1378,ACYCLIC_D-1378,test
F-860,c1ccc2c(c1)OCO2,test
B-3323,ACYCLIC_B-3323,test
C-1863,c1ccncc1,test
B-2604,ACYCLIC_B-2604,test
B-3031,O=C1CC=NC(=O)N1,test
F-1099,O=C1CNC(=O)c2ccccc2N1,test
A-3537,c1ccncc1,test
C-533,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,test
A-726,c1ccc(CCc2ccccc2)cc1,test
B-1541,C=C1C(=O)C[C@@H]2C[C@@H]3C(=C)c4ccccc4C=C3C(=O)C2C1=O,test
C-1374,c1ccc(CCn2cncn2)cc1,test
B-1303,O=S(=O)(Oc1ccccc1)c1ccccc1,test
I-33,O=C1C[C@H](c2ccccc2)Sc2ccccc2N1,test
E-1244,O=C1C=CC(c2ccccc2)C=C1,test
B-3870,c1ccc2c(c1)OCO2,test
B-4349,c1ccc2c(c1)CCO2,test
F-738,O=C(CCCN1CCC(c2ccccc2)CC1)c1ccccc1,test
B-2810,O=[PH](Oc1ccccc1)Oc1ccccc1,test
B-1427,ACYCLIC_B-1427,test
C-2184,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,test
B-1564,N=C1SCCS1,test
F-321,O=c1ccc2cc3ccoc3cc2o1,test
A-263,ACYCLIC_A-263,test
A-5179,ACYCLIC_A-5179,test
A-4197,O=C1CC=NN1c1ccccc1,test
G-367,O=S(Nc1ccno1)c1ccccc1,test
A-1588,ACYCLIC_A-1588,test
B-3307,C(=N/OCC1OCCO1)/c1ccccc1,test
B-137,O=c1nc[nH]c2nc[nH]c12,test
B-3536,O=S(=O)(c1ccccc1)C1CCCC1,test
D-1998,C1=C[C@H]2[C@H]3Cc4ccc(OCc5ccccc5)c5c4[C@@]2(CCN3)[C@H](C1)O5,test
F-1167,c1ccc(-c2cnc(-c3ccc(CN4CCOCC4)cc3)o2)cc1,test
B-3254,c1ccc(CCn2cncn2)cc1,test
C-2224,N=c1[nH]ncs1,test
F-6,C1=NC=NC2N=C(c3ccccc3)N=C12,test
C-2263,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,test
B-2722,ACYCLIC_B-2722,test
B-2692,O=c1cccnn1-c1ccccc1,test
A-3744,O=C1OC(=O)C2CCCCC12,test
A-3909,c1ccc(N2CCNCC2)cc1,test
C-925,O=C1C=CC(=Nc2cnoc2)c2ccccc21,test
B-4510,O=C1C=C2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2CC1,test
C-947,c1nc(Sc2cnc[nH]2)c2[nH]cnc2n1,test
A-141,O=c1ccc2ccccc2o1,test
B-1302,ACYCLIC_B-1302,test
B-2362,O=C(CCCN1CCC(c2ccccc2)CC1)c1ccccc1,test
B-1714,c1ccc2c(c1)CC[C@H]1CCCCC21,test
A-4690,ACYCLIC_A-4690,test
B-4317,ACYCLIC_B-4317,test
B-2923,C(=Nc1cccnc1)SCc1ccccc1,test
A-1541,O=C1CCCC1,test
C-2238,O=S(=O)(Nc1ccon1)c1ccccc1,test
C-1038,O=C1c2ccc3c(c2OC2COc4ccccc4C12)CCO3,test
B-2481,ACYCLIC_B-2481,test
C-1580,C1CCCCCCC1,test
A-5456,ACYCLIC_A-5456,test
A-5007,ACYCLIC_A-5007,test
C-1419,O=C1CC(c2ccccc2)Oc2ccccc21,test
A-400,ACYCLIC_A-400,test
B-2528,ACYCLIC_B-2528,test
B-2138,c1ccncc1,test
C-1729,c1ccncc1,test
B-4481,O=C1NC(=O)c2ccccc21,test
A-2420,C1CCC(CC2CCCCC2)CC1,test
F-441,ACYCLIC_F-441,test
B-2997,c1ccc(-c2cccnn2)cc1,test
A-725,ACYCLIC_A-725,test
A-2937,ACYCLIC_A-2937,test
F-323,O=c1ccc2cc3ccoc3cc2o1,test
C-1730,O=C(NCN1CCCCC1)c1ccccc1,test
D-1513,ACYCLIC_D-1513,test
C-2494,N=C(C(=O)NC1CNC1=O)c1cscn1,test
A-4826,O=C(CCc1ccccc1)c1ccc(O[C@@H]2OCCC[C@H]2O[C@H]2CCCCO2)cc1,test
C-2559,O=S(=O)(Cc1ccccc1)Nc1nccc(Nc2ccccc2)n1,test
B-1091,O=c1ccc2ccccc2o1,test
B-3840,ACYCLIC_B-3840,test
F-839,O=S(=O)(Nc1ncc2c(n1)C1CCC2C1)c1ccccc1,test
C-945,O=C(c1ccccc1)c1ccc2[nH]cnc2c1,test
E-937,c1ccc(CCc2ccccc2)cc1,test
B-2421,ACYCLIC_B-2421,test
C-2127,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,test
B-1624,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,test
D-1445,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,test
B-4635,c1ccncc1,test
B-3264,c1ccncc1,test
D-2063,C1=Cc2ccccc2/C1=C\c1ccccc1,test
B-2724,O=[PH](Oc1ccccc1)Oc1ccccc1,test
B-4465,c1ccc2c(c1)Nc1ccccc1S2,test
B-969,C1CC[C@H]2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2C1,test
F-1013,O=C1c2ccccc2OCc2ccsc21,test
B-1359,c1ccc(O[C@H]2CCCCO2)cc1,test
C-2049,O=C(OCC(=O)N1CCCC1)c1ccccc1,test
B-1155,C1CC[C@H]2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2C1,test
B-3443,O=C(OCC(=O)N1CCCC1)c1ccccc1,test
D-1486,ACYCLIC_D-1486,test
B-4571,O=C1C=C2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2CC1,test
B-510,ACYCLIC_B-510,test
A-328,ACYCLIC_A-328,test
B-620,ACYCLIC_B-620,test
A-499,C1CC2CCC1C2,test
B-2516,O=C(Nc1ccn(C2CCC(OC3CCCCO3)CO2)c(=O)n1)c1ccccc1,test
A-1680,ACYCLIC_A-1680,test
A-23,ACYCLIC_A-23,test
A-4941,ACYCLIC_A-4941,test
